topic_id,macro_theme_id,top_words,n_docs
1157,0,"click, image, prof, prof dr, dr, additional, decrease, sc, size, increase",155
1158,26,"2n, subsp, nov, var, comb, ex, stat, boiss, maire, kunth",154
1159,0,"genera, flora, temperate, floristic, families, seed plants, yunnan, endemic, families genera, china",154
1160,0,"computer, approved, sciences, electronics, original, theoretical practical, disseminate, indexed, international journal, engineering",154
1161,0,"irrigation, depths, different irrigation, depth, kpa, evapotranspiration, water use, irrigation management, water, experimental design",154
1162,0,"xiao, lai, reflectance, alem, resolution, area index, timeseries, product, sinusoidal, remote",154
1163,0,"isolates, sclerotia, pda, metalaxyl, colony, solani, rot, sclerotiorum, agar, dextrose",154
1164,0,"disorders, diseases, plant pathology, noninfectious, addresses, plant diseases, symptoms, pathology, chapter, topics",154
1165,0,"isi, authors declare, china, declare, google, email, et al, conflict, crossref, vol",153
1166,6,"heredity, january, published 01, pubmed google, journal, pages, 1912, pubmed, oxford, 1909",153
1167,0,"quantum, magnetic, crystal, optical, topological, laser, switching, electronic, spin, defect",153
1168,0,"wetness, conidia, sporulation, spore, zeae, inoculum, lesions, lesion, rh, latent",153
1169,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",153
1170,0,"flour, dough, milling, baking, hardness, hard, wheats, gluten, hard red, soft",153
1171,0,"sugar beet, sugar, beet, sugar yield, seasons, root yield, purity, boron, governorate, sucrose",153
1172,4,"utricularia, datasets, dataset, terms dataset, restrictive terms, licensed restrictive, download licensed, included download, individual datasets, datasets included",153
1173,0,"diuretic, urine, rats, mgkg, blood pressure, excretion, hypertension, extract, urinary, ethanol extract",153
1174,0,"fungos, atividade, meio, produo, foi, cultivo, cido, em, compostos, foram",152
1175,0,"tmv, tobacco mosaic, mosaic, antiviral, virus, tobacco, cmv, mosaic virus, virus disease, virus tmv",152
1176,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",152
1177,0,"current information, archival, university minnesota, scientific knowledge, minnesota, information available, photographs, pages, publication, reflect",151
1178,6,"score, crossref, updated, pdf, attention, news, text, eng, november, article",151
1179,0,"item, digitized, copy, latina, europea, contact, amrica, nueva, original, surge",151
1180,0,"negatives, photograph, quantity, description, original, print, bw, congress, library, photographed",151
1181,0,"aba, kinases, abscisic, acid aba, abscisic acid, signaling, kinase, phosphatases, phosphorylation, phosphatase",151
1182,0,"endophytes, endophytic, bioactive, endophyte, metabolites, bioactive compounds, secondary metabolites, host plant, host, bacteria",150
1183,0,"bt, bt cotton, cotton, gm, adoption, costs, genetically modified, farmers, pesticide, gm crops",150
1184,0,"university arizona, arboretum, arizona, life sciences, thompson, office, college agriculture, southwestern, email, publications",150
1185,0,"tilling, mutations, mutation, mutagenesis, mutagenized, ems, point mutations, mutant, reverse genetics, sequencing",150
1186,0,"editorial, 2023, braslia, genet, test method, article, volume, biolgicas, dissertao, departamento",150
1187,1,"crystals, asymmetric, resolution, space, crystal, diffraction, xray, unit, belong, p21",150
1188,0,"plot size, plot, uniformity, size, curvature, fresh matter, sample size, experimental units, units, basic",150
1189,3,"author information, md, author, phd, persons, john, robert, mentioned, information, johnson",150
1190,3,"proceedings, grassland, eds, meeting, zealand, new zealand, conference, copyright, 2002, federation",150
1191,0,"photochemical, ps, fluorescence, photochemical efficiency, quenching, chlorophyll fluorescence, fvfm, electron transport, pn, chlorophyll",150
1192,0,"ile, ve, bu, daselisa, bir, alma, ise, cmv, mosaic, mosaic virus",149
1193,1,"ethylene, acc, ethylene production, senescence, avg, ethylene biosynthesis, petals, methionine, synthase, oxidase",149
1194,0,"phosphorus, low phosphorus, rice genotypes, efficiency, maize inbred, uptake, inbred, utilization efficiency, genotypes, inbred lines",149
1195,0,"button, pdf, repository, content available, save, html, available online, digital, basic applied, main purpose",149
1196,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",149
1197,0,"feedback, feedbacks, biota, native, invasive, natives, invasion, communities, conditioned, native species",148
1198,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",148
1199,0,"society chemical, chemical industry, rigidum, herbicide, herbicidal, target site, inhibitors, herbicides, lysine, al 2021",148
1200,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",148
1201,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",148
1202,0,"populations, genetic diversity, genetic, issr, diversity, genetic structure, polymorphic, genetic variability, genetic differentiation, loci",148
1203,1,"rubisco, photorespiration, carboxylaseoxygenase, rca, carbonic, ribulose15bisphosphate, photosynthesis, ribulose, co2, carboxylation",148
1204,0,"masyarakat, herbal, obat, kesehatan, tanaman, yang, untuk, dan, sebagai, ini",147
1205,1,"pyrophosphate, diphosphate, monoterpene, synthases, synthase, lipoxygenase, hydroperoxide, cyclase, lox, linoleic",147
1206,6,"occupational, published 01, oxford, academic, google scholar, pubmed google, scholar, journal article, google, issue",147
1207,0,"beam, mutation breeding, mutation, ion, implantation, low energy, breeding, space, mutagenesis, lowenergy",147
1208,4,"1037, di, wa, jawa, submitted, tengah, barat, utara, respon, sulawesi",147
1209,0,"hypogaea, peanut, georgia, runner, race, reg, pi, peanut arachis, resistance, races",147
1210,0,"segmentation, phenotyping, images, stomata, image, deep learning, learning, deep, counting, pipeline",147
1211,0,"stands, fir, regeneration, beech, stand, forest stands, forest, dieback, oak, spruce",147
1212,6,"score, crossref, updated, pdf, attention, text, article, share, advertisement, quantitative measure",147
1213,0,"vines, irrigation, berry, deficit irrigation, deficit, vine, grapevines, irrigation treatments, irrigated, water",147
1214,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",147
1215,0,"parasite, parasites, host, immune, hosts, pathogen, virulence, evolution, hostparasite, transmission",146
1216,6,"papers, version, conditions use, univ, share, url, dep, friends, accept, colleagues",146
1217,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",146
1218,0,"green mass, grass, fodder, mixtures, meadow, tha, grasses, digestible, timothy, perennial grasses",146
1219,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",145
1220,0,"cyanide, cassava, cyanogenic, hcn, cassava roots, cassava varieties, chips, microbiological, hydrogen cyanide, cassava leaves",145
1221,0,"item, agronomia, research works, applied research, corporate, digitized, scholars, expertise, print, universidade estadual",145
1222,0,"rmse, simulated, simulation, model, calibrated, root mean, calibration, mean square, simulating, error",145
1223,0,"weapons, agents, nerve, war, mustard, world war, chemical, military, medical, agent",145
1224,0,"substantive, control development, human disease, plant model, mechanisms control, advance understanding, organismal, developmental, welcome, manuscripts",145
1225,0,"microspore, anther, abortion, meiosis, pollen, sterile, mother, anthers, sac, abnormal",144
1226,0,"iowa, sds, soybean, diseases, sudden, soybean fields, cool, mold, fields, syndrome",144
1227,4,"teucrium, datasets, dataset, terms dataset, restrictive terms, licensed restrictive, included download, download licensed, individual datasets, datasets included",144
1228,0,"carcinogenesis, colon, garlic, glutathione, mice, rats, tumor, tumors, weeks, foci",144
1229,0,"subunit, gliadin, subunits, aegilops, amino acid, coding, deduced, amino, sequences, cysteine",144
1230,20,"species established, 1964 iucn, evolved worlds, worlds comprehensive, established 1964, animal fungi, source global, global conservation, status animal, information source",144
1231,0,"auxin, pin, auxin transport, efflux, polarity, polar, transport, trafficking, localization, phosphorylation",144
1232,0,"url, based original, dataset contains, digitized, doi, journal article, original, journal, contains, dataset",143
1233,0,"genetic resources, genebank, germplasm, plant genetic, collections, resources, wild relatives, accessions, relatives, ex situ",143
